country,isocode,year,POP,XRAT,Currency_Unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,cgnp,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt
Chile,CHL,1970,9368.558,0.011277504,Chilean Peso,0.009674704,10921.24521,1165.733853,1191.600425,1180.686247,70.22192104,7.205696719,21.65645633,85.78763075,85.8090143,90.13707217,105.4682845,65.0546688,28.96164587,94.78672986,23.32059102,23.83805368,4588.004016,4695.837709,4550.41098,74.45951911,7.824896909,22.77843546,26.64166911,5667.347021,14824.1046,15297.86863,,15973.74845,8.141563946,4866.809688
Chile,CHL,1971,9540.298,0.012208644,Chilean Peso,0.010904946,12261.6178,1285.244737,1316.42089,1337.361988,74.21803005,7.706488316,19.66624173,89.32152062,89.3207741,92.46910795,118.1834403,66.30815854,23.67987799,96.11702535,23.96903524,24.55045159,4897.589361,5041.589887,4855.876806,77.43163518,8.097594086,20.29116926,25.83400578,6027.487264,15665.88485,16265.02684,,17247.60578,8.801308189,5097.371089
Chile,CHL,1972,9717.524,0.020835225,Chilean Peso,0.01989173,12641.88449,1300.936791,1315.929417,1360.405858,80.61665509,8.192190386,14.5710046,95.47163527,95.16133702,94.81816111,126.283426,81.9463301,23.50738255,96.38754786,22.28345265,22.54025794,4739.690199,4940.686343,4695.320131,84.36182074,8.696333958,14.88673888,25.1805052,5808.690043,15002.46815,15786.46129,,17058.14761,8.715006045,4941.275463
Chile,CHL,1973,9896.635,0.071641909,Chilean Peso,0.095151445,12810.73209,1294.453325,1350.042385,1375.814779,79.59395563,8.572354455,13.74269622,132.8153414,131.2978955,141.698311,138.7382306,78.24550041,29.61175099,96.64148262,20.02528177,20.88524834,4427.398521,4630.665252,4384.994224,83.9867469,9.228697649,13.94044769,25.77886474,5406.687096,13877.6778,14655.18016,,16051.97284,8.210727785,4648.853856
Chile,CHL,1974,10076.544,0.592826261,Chilean Peso,0.677830647,14617.68881,1450.664911,1462.764946,1454.39077,66.62462574,8.991829568,23.81105521,114.3388361,114.0468089,115.8721152,135.0090205,102.2270531,39.31998673,98.31660141,20.86986168,21.04393775,4543.535204,4665.038382,4520.47637,69.52610885,9.539307156,24.21873263,29.29687002,5555.209735,14171.68607,14624.88775,,15998.73306,8.193711838,4720.593028
Chile,CHL,1975,10251.542,4.910416667,Chilean Peso,3.104404193,12250.68208,1195.00872,1212.235559,1237.043386,76.79190823,10.48033244,14.77421199,63.22078967,62.55865443,64.31746812,64.45184408,56.68051678,52.03687154,95.98669764,15.89221787,16.12131468,3802.106615,3977.549171,3774.561953,72.56117674,10.06013473,13.47800973,27.37193024,4623.189118,11722.8164,12353.24237,,13704.34205,7.027407519,3576.829561
Chile,CHL,1976,10432.214,13.05416667,Chilean Peso,9.960777644,13829.76087,1325.678411,1343.427252,1287.581442,72.12866266,9.682248206,14.03212339,76.30343551,75.51087851,77.57395291,75.28688242,70.4093763,45.24393222,96.7032284,15.97106267,16.1848912,3864.789279,4037.054132,3837.70247,70.26719022,9.714650347,13.05070928,30.63240105,4677.568002,11808.71431,12422.12476,,13892.70945,7.13289381,3759.188315
Chile,CHL,1977,10599.793,21.53583333,Chilean Peso,19.58364543,15741.39671,1485.066426,1499.325962,1527.291088,77.09850043,9.666485567,15.10019386,90.9351643,90.11363554,91.19543534,93.54672095,87.93987147,42.40373652,102.8649308,16.23737996,16.3932905,4190.335324,4367.102003,4161.940701,72.37604812,9.25041387,13.83770252,33.64946609,5048.109456,12689.08301,13314.58658,,15017.08133,7.719802562,3923.857317
Chile,CHL,1978,10759.823,31.65583333,Chilean Peso,28.64936543,18243.98038,1695.565102,1703.92409,1761.677772,76.35803332,9.576437774,17.45498052,90.50264173,89.95471476,89.53366139,92.87703979,93.41854887,43.82021826,96.70882331,16.57549116,16.65720688,4490.438872,4662.598731,4461.88378,71.43544284,9.078674379,15.70148417,35.24705392,5385.740876,13480.06824,14086.46037,,15976.15039,8.223082666,4173.5894
Chile,CHL,1979,10922.822,37.24583333,Chilean Peso,37.39958072,22123.52448,2025.440356,2053.375613,2112.445041,73.36682575,9.279517454,20.23035539,100.4127908,99.60695185,102.8703327,105.2266793,89.3730065,48.64296895,96.63499898,17.91454035,18.16162109,4845.761806,5006.955637,4819.75654,69.7552874,9.015234255,18.50941595,37.94909847,5789.709688,14430.26198,14990.73262,,17034.21508,8.778625013,4577.075503
Chile,CHL,1980,11093.718,39,Chilean Peso,44.04077356,26056.35999,2348.749084,2388.925124,2488.520266,71.05096113,8.06136901,25.0567056,112.9250604,112.3187014,118.3069787,117.8984439,96.28277127,49.25208876,96.26901754,19.31714115,19.6475665,5120.62306,5227.570626,5102.470407,67.43018043,7.732774663,22.66691816,41.1407201,6099.956375,15140.49372,15511.70196,,19195.75931,9.904932564,4802.732561
Chile,CHL,1981,11282.304,39,Chilean Peso,45.95708141,29952.22155,2654.796533,2707.947992,2978.376845,74.78098564,7.583061238,27.62243933,117.8386703,117.7534309,124.5302435,136.4256077,95.44180284,42.15850782,95.11055271,19.66037319,20.05399188,5327.407343,5412.815318,5311.370815,70.4369492,7.18219616,25.05438069,39.94377139,6333.765659,15779.23213,16080.6075,,19877.159,10.23270173,4957.328436
Chile,CHL,1982,11487.112,50.90833333,Chilean Peso,49.17080028,26140.83696,2275.666587,2323.52538,2369.892237,78.78886148,8.819087561,14.38759007,96.58693786,95.63862104,98.38195197,116.0625719,74.96669948,41.31809127,91.63761334,16.3616182,16.70571399,4445.724722,4620.85777,4416.282247,72.29882185,8.19043597,12.76073513,39.18409186,5253.201461,13077.98943,13683.80137,,17296.1478,8.883317116,4060.310313
Chile,CHL,1983,11686.621,78.78833333,Chilean Peso,62.051404,26406.35012,2259.536792,2271.918298,2210.009148,77.00538371,8.822459518,11.44718419,78.75709686,78.24990672,78.01895994,86.28860835,77.93660851,45.58681147,90.92193062,15.0880833,15.17076095,4214.275844,4396.746426,4184.330816,71.24141855,8.351721007,10.37590747,37.64621149,4964.869457,12219.13067,12839.42916,,16068.62239,8.233684054,3902.598002
Chile,CHL,1984,11879.769,98.4775,Chilean Peso,70.75963553,28714.17639,2417.065213,2431.739584,2455.777381,73.7381322,8.241454313,19.00891559,71.85360669,71.42860158,72.04025871,79.13395175,67.97356141,46.69137663,89.22198004,14.63779524,14.72666352,4413.961177,4545.791441,4388.330469,67.16544855,7.792186497,16.81788899,37.57557834,5193.958062,12574.1871,13025.37092,,16206.04923,8.284808651,4010.04663
Chile,CHL,1985,12067.797,160.86,Chilean Peso,98.56666089,29649.94213,2456.947373,2470.973007,2402.410171,72.98803588,8.516156038,15.72107781,61.27481095,61.03225228,59.93241098,59.49114398,68.4546892,51.11493067,87.36385403,13.99128636,14.07115647,4404.339141,4555.935542,4376.250578,66.02446937,7.861044567,13.73066326,38.35096084,5166.795578,12125.04395,12622.88749,,14926.35779,7.612879423,3973.412564
Chile,CHL,1986,12261.002,192.93,Chilean Peso,118.1800188,31884.20777,2600.456942,2621.052007,2532.918338,72.43355657,8.058148078,16.14576501,61.25538734,61.14305611,58.83275523,58.97203769,73.18600044,52.31484327,89.06644775,14.13411163,14.24605078,4573.066042,4722.419422,4544.876047,65.33632708,7.558600907,13.91133289,39.75436309,5359.543383,12614.46232,13107.24017,,15032.24099,7.649069534,4113.729654
Chile,CHL,1987,12464.516,219.4066667,Chilean Peso,140.6073352,35600.88902,2856.179014,2888.657972,2796.310682,70.33195515,7.311883528,19.15926885,64.08526111,63.90766678,61.36295497,58.88369025,75.97208653,54.70601743,91.61822496,14.74852418,14.9162366,4791.249248,4915.84579,4767.903336,64.72046332,6.970217131,16.56702977,41.32023883,5615.913956,12962.5066,13364.71799,,15350.00404,7.792613726,4373.48054
Chile,CHL,1988,12678.685,245.0116667,Chilean Peso,158.4350924,41138.58662,3244.704527,3288.036526,3055.798382,67.07333373,6.802406323,19.06113452,64.66430542,64.57501487,60.90798053,60.87334076,78.94868575,59.07619921,91.97383926,15.6997984,15.90946422,5066.005145,5186.832284,5043.934022,64.06764567,6.731450656,17.1915944,43.02887025,5934.037144,13444.12492,13825.0066,,15857.48368,8.031537727,4809.555616
Chile,CHL,1989,12902.318,266.9541667,Chilean Peso,173.0099613,46903.66349,3635.289681,3676.153898,3494.896725,66.65327192,6.420097481,21.99601076,64.80886343,64.64094519,61.4012167,62.81876241,75.590485,63.6425639,92.98375472,16.52348933,16.70922953,5538.635936,5638.841226,5522.423151,62.83800557,6.307531679,19.56581929,46.1503312,6489.31727,14552.41008,14859.18911,,16940.67338,8.560218992,5175.41187
Chile,CHL,1990,13128.921,304.9033333,Chilean Peso,206.1804918,49482.42083,3768.963255,3805.582942,3666.598583,67.14231845,6.326203218,22.87936086,67.62159323,67.36357971,65.14836615,64.37359634,75.71437297,62.52833628,94.42516821,16.37465335,16.5337514,5650.816967,5744.316542,5636.401909,61.72783483,6.132313747,19.85776161,47.8125171,6615.464532,14859.81835,15144.32465,,17040.15978,8.588790213,5149.106704
Chile,CHL,1991,13353.665,349.2158333,Chilean Peso,243.0897019,54824.24807,4105.558142,4135.387088,3938.179723,67.57022474,6.316007942,21.34499087,69.61016044,69.33562799,68.18185424,65.91917888,75.17259494,58.73517308,94.61946988,17.50064253,17.6277935,5992.383812,6098.221477,5974.219069,61.84558518,5.911055219,18.53772801,48.93713987,7010.313193,15770.35047,16097.68387,,17779.50862,8.941234483,5435.877297
Chile,CHL,1992,13574.156,362.5758333,Chilean Peso,269.6357378,62107.26763,4575.405472,4601.03604,4517.430456,68.99498762,5.913126615,23.27478233,74.36671533,74.03779596,73.1859637,75.21331618,77.64511036,56.82928858,95.68102798,18.6962378,18.80097064,6644.14263,6736.938719,6628.801828,61.77927664,5.568065795,20.03049542,50.69846978,7776.59035,17116.72523,17395.95358,,19361.94855,9.71507575,5914.64482
Chile,CHL,1993,13789.433,404.1658333,Chilean Peso,294.8602619,67386.27661,4886.80547,4903.206955,4992.084207,69.40774833,5.807458944,26.59742788,72.95526676,72.69445624,72.14260859,77.71471239,74.03559627,54.30612783,96.42212695,19.25770385,19.32233809,7012.709449,7078.830763,7002.86496,61.64963922,5.428170939,22.62456702,50.84564405,8213.492619,17664.65886,17856.28186,,20279.5987,10.15256749,6177.579514
Chile,CHL,1994,14001.222,420.1766667,Chilean Peso,315.1898849,74868.68402,5347.296402,5360.23367,5266.483446,68.4240551,5.571493895,24.25545591,75.01365733,74.80358456,74.01138111,82.76027004,76.0637502,54.31215969,95.37305837,20.07336734,20.12193292,7343.415704,7421.034999,7330.610877,62.23218511,5.225298236,21.44358973,53.09418541,8595.878011,18475.9421,18703.84546,,21203.82685,10.5913221,6645.759052
Chile,CHL,1995,14206.611,396.7733333,Chilean Peso,322.7952478,88474.31621,6227.686266,6214.846134,6075.386522,64.2978836,4.971825807,28.4863153,81.35507624,81.4608983,82.72931251,99.28148872,75.12934792,56.1625942,96.19897653,22.58550922,22.53894282,8069.914388,8087.402745,8065.161457,60.88074072,4.898607773,25.80951082,55.48166475,9454.991085,20651.6585,20708.60956,,23157.33104,11.60790011,7560.834974
Chile,CHL,1996,14405.405,412.2666667,Chilean Peso,336.2963955,92886.18142,6448.009023,6438.368362,6547.188073,68.09738135,5.079267398,28.51352655,81.57254094,81.6088195,81.44793035,101.3747396,78.33758791,56.24195033,96.69296526,22.37809596,22.34463763,8597.692124,8618.257979,8591.467083,61.28679924,4.730120301,25.29010553,57.4201105,10049.5682,21965.93077,22034.42745,,24485.62767,12.31701954,7719.795439
Chile,CHL,1997,14601.091,419.295,Chilean Peso,346.2961711,100268.6108,6867.19991,6856.02527,7001.459981,67.95731582,5.223642098,28.94031068,82.5901027,82.64818961,82.63951234,101.1692685,79.11499389,56.28683548,96.81908079,22.69232997,22.65540392,9085.251892,9096.406403,9079.524786,60.93316478,4.671741545,25.82132059,60.066188,10594.59631,23027.17122,23069.98578,,25752.74121,13.00011171,8133.931348
Chile,CHL,1998,14792.157,460.2875,Chilean Peso,353.9166269,103230.1656,6978.709432,6964.483604,7192.094852,69.57294068,5.184002383,28.51122815,76.8903407,76.99789521,77.09222647,98.06554438,72.54189421,55.86589437,97.61975634,22.14138559,22.09625124,9272.060133,9287.672215,9266.017626,61.50950062,4.621928853,25.5130508,61.50547232,10790.55677,23246.54211,23300.86904,,26168.3553,13.2565123,8228.46452
Chile,CHL,1999,14976.545,508.7766667,Chilean Peso,356.0169856,104316.77,6965.342807,6956.813854,6798.747495,69.22858971,5.408438843,23.09086295,69.97510086,70.06512634,70.44222663,92.30637531,63.3436724,56.92378285,96.95035147,21.0890525,21.06322929,9136.523223,9226.557895,9134.628485,61.34163402,4.75529676,20.42603858,61.67418491,10617.18098,22774.40513,23003.60302,,25835.72052,11.42162711,8090.825206
Chile,CHL,2000,15155.741,539.5875,Chilean Peso,359.3153581,112923.9764,7450.904337,7435.561707,7297.122866,67.54611888,5.199092447,25.39294089,66.59074906,66.78957015,68.13455313,91.81498298,57.31513141,61.32859732,96.17374542,21.53076949,21.48643411,9450.839984,9513.047797,9448.999109,60.70364668,4.677531925,22.23654596,63.05478673,10962.37817,23955.5109,24117.88991,,26539.09197,11.57295133,8438.814285
Chile,CHL,2001,15331.887,634.9383333,Chilean Peso,369.6750841,117770.3147,7681.397255,7656.656185,7539.207546,68.44700682,5.212477994,24.80657353,58.22220281,58.40138446,58.80604488,80.92738182,51.84087814,65.08118164,96.35251155,21.73310929,21.66310896,9693.108476,9762.888756,9690.414479,60.18549523,4.640428918,21.60853764,64.3990347,11219.74243,24433.26757,24616.00314,,26319.40347,11.58220537,8509.586416
Chile,CHL,2002,15503.941,688.9366667,Chilean Peso,374.2046627,123840.8593,7987.701923,7955.849517,7763.552056,67.60434708,5.233420369,24.74517501,54.31626459,54.52761162,55.07180082,76.61429201,47.53685163,65.65770702,95.75960395,22.06739138,21.97939366,9790.955005,9863.598992,9788.146581,60.3664563,4.682332194,21.6184007,64.22030281,11306.22869,24669.74388,24859.91182,,26407.26196,11.59433701,8697.203394
Chile,CHL,2003,15671.908,691.3975,Chilean Peso,379.2853557,134875.7949,8606.214052,8579.40479,8226.715748,66.21116207,4.936595735,24.74136213,54.85778524,55.04408533,56.22932892,76.83955351,46.79890892,68.93654724,93.96971038,22.90640454,22.83504868,10081.83452,10138.79303,10080.40316,60.21779142,4.55019059,22.39501655,66.48632175,11611.49377,25064.07899,25209.26052,,26649.3556,11.78132431,9166.381271
Chile,CHL,2004,15835.631,609.5291667,Chilean Peso,370.0708727,157545.8608,9948.821159,9928.290111,9018.366949,62.43793916,4.64773234,23.7493751,60.71421893,60.89973206,62.4438786,85.82203653,51.23021367,72.34381032,91.80727978,25.06652319,25.01479425,10664.01194,10716.04307,10662.7327,60.32576109,4.515079187,22.83376371,71.76325979,12242.91456,25638.90322,25767.08982,,27898.0163,12.5058348,10297.92168
Chile,CHL,2005,15995.043,559.7675,Chilean Peso,368.8590128,179452.4675,11219.25508,11195.21597,10243.23715,60.85220782,4.499740298,26.14460873,65.89503906,66.12153054,68.1409641,93.17118978,55.94551888,74.13858274,91.13138081,26.37663833,26.32012202,11219.25508,11219.25508,11219.25508,60.85220782,4.499740298,26.14460873,74.04327978,12838.35927,27005.82021,27005.82021,,28485.49258,13.01182742,11219.25508
Chile,CHL,2006,16150.835,530.275,Chilean Peso,364.677042,213423.5256,13214.39576,13201.36928,11220.05152,56.42965606,4.188473246,24.37344448,68.77130583,69.05982333,71.68878853,99.56458181,56.58928486,76.47397568,87.46290129,29.58658444,29.5574186,11645.31162,11648.02065,11645.31162,62.17810668,4.570543949,26.48533787,75.86570344,13282.24192,27516.66451,27523.06568,,27505.24621,12.56406278,12779.67528
Chile,CHL,2007,16303.851,522.4641667,Chilean Peso,366.9084703,233981.4067,14351.29692,14328.67129,12330.13458,56.60380177,4.266904623,25.18147763,70.22653297,70.6172275,73.4839092,103.4026286,57.1281908,80.49038227,88.66526059,30.89113411,30.84243248,12135.42048,12129.38199,12135.98787,63.25900746,4.651548469,27.43663899,79.91876964,13800.32778,27766.99399,27751.87981,,28230.30564,13.01895667,13451.28627
Chile,CHL,2008,16454,506.43,Chilean Peso,380.4522663,234622.3374,14259.28877,14185.26995,13634.82793,60.86105966,4.437106533,30.82145632,75.12435408,75.88860541,79.24923344,115.7481779,61.08433795,85.66992223,92.49691761,30.20426058,30.0474727,12574.8285,12487.24437,12583.25402,63.0471395,4.469376915,31.17488211,82.18017253,14268.82866,27531.6987,27321.63311,,28572.36045,13.53370616,12909.59398
Chile,CHL,2009,16602,530.2751169,Chilean Peso,403.0091712,227268.5253,13689.22571,13625.21784,12569.45567,64.25235076,5.009056501,22.99000347,76.00001554,76.601988,77.47200684,116.6526599,62.94654275,68.49842725,93.75362554,30.01109784,29.87077242,12006.6221,12092.79091,11998.79158,66.28648452,4.954710801,23.86887945,76.88049103,13569.77264,,,,27587.31637,13.06712598,12387.91699
China Version 1,CHN,1950,562579.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Version 1,CHN,1951,567100.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China Version 1,CHN,1952,574536.274,2.46180892,Yuan Renminbi,3.262203747,21135.24218,36.78661059,37.94028459,38.42328463,67.02656976,13.6860716,20.56041192,132.5124676,134.8380401,148.388014,64.99208652,126.1093503,6.043393963,,1.615547632,1.666213221,245.4225617,258.221116,242.9282301,64.24520929,15.48422094,18.46504883,12.79963113,296.0160139,494.412779,525.5371906,,617.4253173,,237.7561379
China Version 1,CHN,1953,584191.354,2.46180892,Yuan Renminbi,3.587422612,23202.61143,39.71748516,41.21770176,41.68043594,63.46110347,13.90358033,23.75797506,145.7230325,148.8536055,168.3911807,72.80539887,128.259306,5.34592891,,1.684251388,1.74786926,260.1759416,272.2147007,258.1221753,61.0941018,15.57090553,22.02393222,12.57849953,315.9083424,525.3358244,554.0172363,,642.5577834,,253.7080938
China Version 1,CHN,1954,594724.844,2.46180892,Yuan Renminbi,3.588262425,24304.75715,40.86723028,42.33851766,42.54794633,62.07111179,12.8971063,25.52643474,145.7571461,148.9322634,168.1541208,68.69516902,130.3963723,5.866414629,,1.767021418,1.83063709,264.2509688,277.320842,263.0686592,59.70914571,13.67217067,24.10744721,14.28020936,323.3789778,535.4030152,564.4093653,,649.6307323,,256.2516681
China Version 1,CHN,1955,606729.654,2.46180892,Yuan Renminbi,3.533394393,26158.35909,43.11369803,44.82716759,45.30775901,63.67800089,13.97083209,23.42326558,143.5283772,146.8908853,166.0221023,66.24766373,128.8926793,5.241337193,,1.734624573,1.803563832,269.1741247,282.8221701,267.63648,62.39118698,14.76291868,22.46463286,12.5452762,330.4481203,544.6995426,575.6057872,,661.3493458,,265.0745133
China Version 1,CHN,1956,619135.938,2.46180892,Yuan Renminbi,3.505605136,29756.85909,48.06191543,50.20605085,50.13870031,61.34065609,13.32443254,25.20076313,142.3995627,145.8222426,167.0558519,66.46970083,122.4778457,6.198767708,,1.87243799,1.955971087,298.7298508,313.1351522,297.2553713,59.06170702,13.81015417,22.88152719,15.72826755,367.8311596,604.9805497,637.2994228,,727.9180074,,286.4614351
China Version 1,CHN,1957,633214.551,2.46180892,Yuan Renminbi,3.348261497,32371.18452,51.12198459,53.38757857,53.25427278,60.59643682,12.83155353,26.32231527,136.0081796,139.1607569,159.4208968,63.92130156,117.1622799,6.152892708,,1.926592208,2.011973785,306.3764522,321.2474202,305.1248506,58.60731919,13.41218743,23.85313456,15.46549077,378.4071594,620.9966839,653.8096857,,740.5160728,,294.5294465
China Version 1,CHN,1958,646703.076,2.46180892,Yuan Renminbi,3.445666998,38266.64934,59.17189937,61.67155221,61.51332653,53.87192488,11.65949815,34.21201512,139.9648433,144.6942467,169.9457558,66.67495129,117.6514044,5.716080837,,2.226806117,2.320875131,345.173939,359.4783812,345.9393254,52.03129311,11.87023832,31.53863859,15.30053005,429.9785574,704.0631844,731.618163,,786.8045886,,330.3559162
China Version 1,CHN,1959,654349.43,2.46180892,Yuan Renminbi,3.417067193,41752.29117,63.80733177,65.99383325,65.81310615,43.37983008,11.06836737,45.27794802,138.8031039,146.5302176,179.0985294,68.71293707,117.2536253,6.870850764,,2.261025397,2.338504509,364.0969249,373.6429584,366.7320034,42.06255181,11.12181391,41.17094227,18.66110216,456.8387386,746.3808916,760.4462163,,790.2367999,,344.5686671
China Version 1,CHN,1960,650660.513,2.46180892,Yuan Renminbi,3.447297623,41403.58802,63.63316536,66.32244813,66.51810758,43.86933638,14.31050264,42.11517339,140.0310802,148.6619318,184.9422916,68.75788057,117.5719535,9.435474211,99.99728923,2.204386561,2.297548967,360.9492147,367.8365906,362.5268984,42.40002035,13.82349121,38.22884438,22.09446323,452.6095944,737.8225709,748.6289713,,784.1490001,,339.8308062
China Version 1,CHN,1961,644669.932,2.46180892,Yuan Renminbi,3.765004819,32735.62367,50.77889017,53.93021287,53.86061941,59.83273939,15.56852971,24.46968735,152.9365171,157.9112257,187.6140591,67.81064972,122.2260999,7.893560588,99.99683848,1.73098693,1.83841146,288.709565,301.1187251,287.1232151,57.02699414,14.49303167,22.52543276,19.65613476,359.0486555,585.5279741,614.0689007,,643.119375,,271.9072758
China Version 1,CHN,1962,653302.104,2.46180892,Yuan Renminbi,3.689803313,32189.62703,49.2721925,52.39544488,52.02528557,68.42518082,14.17403973,16.69430714,149.8817915,152.1747056,175.5458341,62.74884498,118.1658644,7.398493948,100.0001576,1.586905497,1.687495832,278.8609332,295.9797496,276.5665918,64.94328521,12.9800306,15.21522181,17.81646746,346.407531,565.130093,604.7985129,,640.2393021,,261.7844494
China Version 1,CHN,1963,674248.708,2.46180892,Yuan Renminbi,3.49387597,35870.43634,53.20060077,56.12829495,55.72616169,62.04753661,15.07326616,22.1627435,141.9231176,145.7743559,169.6304276,61.03227883,118.9842647,7.461855952,100.0004302,1.647348502,1.738004107,296.2665237,310.6243914,294.5153207,59.25243758,13.9817825,20.19590562,16.94220828,369.4870729,603.0144615,635.9974741,,679.7743031,,279.005035
China Version 1,CHN,1964,696064.936,2.46180892,Yuan Renminbi,3.531253073,41715.03215,59.92979964,63.32280645,62.98044499,58.37391922,15.29830124,25.78711895,143.4413957,148.708008,176.6699646,62.24299656,116.106676,7.104595821,100.0000114,1.749013436,1.848036202,325.8123145,339.7743058,324.3740221,56.31627494,14.10479996,23.54411562,16.64404991,407.6076387,665.485768,697.0809913,,742.1291441,,307.9942023
China Version 1,CHN,1965,715546.458,2.46180892,Yuan Renminbi,3.568413797,48241.25238,67.41875645,71.26036019,71.1253062,55.53032674,15.40031966,28.8798317,144.9508842,151.0348104,181.4127898,63.35021929,118.259271,7.343845385,100,1.834878431,1.939432063,357.6727053,371.4069314,356.7145372,53.68915196,13.99094367,27.19912277,17.40851538,448.9759669,733.3109044,763.5145877,,804.2287722,,340.0711752
China Version 1,CHN,1966,735903.786,2.46180892,Yuan Renminbi,3.408268096,54688.0832,74.31417564,78.24043013,78.20185811,52.50299629,15.41060021,32.03710415,138.4456798,144.8165406,174.967147,60.73054014,115.9548587,7.248569649,100,1.868100844,1.966798559,376.637397,389.4695567,375.8898642,51.5935426,14.1246845,30.6803174,15.66868437,472.8149634,774.2912352,802.2638886,,836.9570219,,363.2704111
China Version 1,CHN,1967,755320.119,2.46180892,Yuan Renminbi,3.393127424,53305.04634,70.57278761,74.82823487,74.76482699,60.44394267,13.97161829,25.49970113,137.8306576,141.8297587,167.3316554,57.88465371,111.6638752,6.641129991,100,1.702459436,1.805115525,348.9295653,366.9107218,347.3341832,59.31969727,12.77114028,24.31151692,14.73118267,436.6229958,716.9178939,757.3250047,,780.9398032,,336.693388
China Version 1,CHN,1968,776152.777,2.46180892,Yuan Renminbi,3.25411073,53896.10594,69.44007358,73.53264102,73.42211601,59.64992478,14.15833472,26.04143308,132.1837249,136.1220226,160.3787799,54.45239715,109.7930767,6.660700388,100,1.550204189,1.641568078,330.7434718,347.4239746,329.2899772,58.63810985,12.73976613,24.95987369,15.20479878,413.6816347,681.0521215,718.5576585,,734.5421195,,319.1631076
China Version 1,CHN,1969,798640.508,2.46180892,Yuan Renminbi,3.118390905,62832.13853,78.67386878,83.59907567,83.29672957,57.47367237,15.45736851,26.70729709,126.6707127,131.4264064,157.3139374,52.91297056,103.2399014,5.91458446,100,1.63666659,1.739126552,355.5265155,371.1739833,354.3883866,56.82572529,13.87202933,25.63069352,13.22944695,444.9344474,734.4513795,769.23865,,777.8780134,,343.8593926
China Version 1,CHN,1970,820403.282,2.461809455,Yuan Renminbi,3.001772071,75045.6718,91.47412431,96.94556229,97.02943303,51.6468139,13.17346358,35.26623576,121.9335666,126.1479408,152.9230203,58.29161716,100.3518966,5.314174944,100,1.82994655,1.939403067,390.41694,403.9074773,389.7351549,50.4992635,13.19157372,34.20499979,11.60232805,489.00705,809.3505688,838.7817788,,837.4799526,,381.839353
China Version 1,CHN,1971,842455.678,2.461809455,Yuan Renminbi,2.848083451,85194.13182,101.1259513,108.0274552,108.2765169,49.98412869,14.52931097,35.71711446,115.6906537,120.5771389,148.5702561,51.91499524,95.7053304,5.778087617,100,1.885937689,2.014646553,409.735624,421.4686119,408.921734,49.04520607,14.35819765,34.65911713,12.45880703,512.9527653,843.7291414,869.617143,,866.9499494,,400.7733376
China Version 1,CHN,1972,863439.051,2.245066955,Yuan Renminbi,2.773220173,90800.58229,105.1615423,113.0452318,113.2902423,51.52199266,14.8190859,33.87565807,123.5250542,128.8594391,159.1415134,53.8702195,99.92226297,6.612528932,100,1.801288321,1.936326259,409.1000779,421.4497295,408.1830516,50.49344074,14.73257743,32.41297995,14.48483617,511.8984563,836.8190839,864.0171981,,870.9739166,,398.4758384
China Version 1,CHN,1973,883019.765,1.989415974,Yuan Renminbi,2.577492601,105563.8334,119.5486642,127.1230005,126.4945978,50.03396546,13.70952049,35.76218754,129.5602647,135.052185,165.2876144,58.41546843,106.6543812,8.113336165,100,1.849426039,1.966601541,445.119073,458.6570883,444.374611,48.49828036,13.55792748,33.32418947,17.59332364,557.1469877,905.2267082,934.3212595,,955.6917707,,426.8901396
China Version 1,CHN,1974,901318.065,1.961199999,Yuan Renminbi,2.344650588,118990.0074,132.0177771,142.5069301,142.8671499,50.11756989,14.47565289,35.65955073,119.5518351,124.8026551,155.5367718,50.12641836,97.26704487,10.23600365,100,1.899262006,2.050163271,446.4058183,459.0230028,445.5983477,48.44316469,14.22447635,33.59525938,21.76715675,558.5420116,901.9879654,929.1623869,,956.4533546,,428.508372
China Version 1,CHN,1975,917898.537,1.859799999,Yuan Renminbi,2.152378319,139255.2607,151.7109518,164.2198199,164.1859419,48.4410611,14.04918585,37.48912342,115.7317088,120.9147128,152.201896,50.27171366,93.13028625,9.158706715,100,2.017578165,2.183931475,469.8822577,482.5043677,469.256874,47.02010644,13.85354751,35.13240073,19.86941871,588.0505592,943.9178092,970.5653576,,1003.488732,,451.2200547
China Version 1,CHN,1976,932588.727,1.941399999,Yuan Renminbi,1.984427019,148340.0442,159.0626606,173.1664211,172.6456881,49.95983853,14.66551578,35.0739332,102.2162883,106.7068492,134.2689183,42.54418986,81.39120234,9.287090289,100,1.916301647,2.086216191,466.7681685,479.43154,465.6776828,48.35266115,14.61850468,32.40782149,19.77699701,580.6709757,930.8772724,958.3708661,,993.9308772,,446.7169459
